1/1,00:00:19,18555,info,period_callbacks.cpp,period_10Hz(),59,X = 962 Y = 1737 Z = -120
1/1,00:00:19,18653,info,period_callbacks.cpp,period_10Hz(),59,X = 949 Y = 1775 Z = -115
1/1,00:00:19,18751,info,period_callbacks.cpp,period_10Hz(),59,X = 881 Y = 1785 Z = -104
1/1,00:00:19,18849,info,period_callbacks.cpp,period_10Hz(),59,X = 837 Y = 1827 Z = -93
1/1,00:00:19,18947,info,period_callbacks.cpp,period_10Hz(),59,X = 885 Y = 1804 Z = -122
1/1,00:00:19,19045,info,period_callbacks.cpp,period_10Hz(),59,X = 837 Y = 1816 Z = -92
1/1,00:00:19,19143,info,period_callbacks.cpp,period_10Hz(),59,X = 847 Y = 1813 Z = -89
1/1,00:00:20,19241,info,period_callbacks.cpp,period_10Hz(),59,X = 860 Y = 1799 Z = -79
1/1,00:00:20,19339,info,period_callbacks.cpp,period_10Hz(),59,X = 871 Y = 1785 Z = -52
1/1,00:00:20,19437,info,period_callbacks.cpp,period_10Hz(),59,X = 971 Y = 1686 Z = -226
1/1,00:00:20,19535,info,period_callbacks.cpp,period_10Hz(),59,X = 885 Y = 1716 Z = -114
1/1,00:00:20,19633,info,period_callbacks.cpp,period_10Hz(),59,X = 821 Y = 1792 Z = -36
1/1,00:00:20,19730,info,period_callbacks.cpp,period_10Hz(),59,X = 842 Y = 1802 Z = -56
1/1,00:00:20,19828,info,period_callbacks.cpp,period_10Hz(),59,X = 880 Y 
